dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2012-02-18,Spring,2012,Feb,No Holiday,Sat,Weekend,Clear,34.6667,35.5425,53.4583,19.0929,1435,2883,4318
2012-02-19,Spring,2012,Feb,No Holiday,Sun,Weekend,Mist,28.000000000000004,26.5788,51.5833,25.3112,618,2071,2689
2012-02-20,Spring,2012,Feb,Holiday,Mon,Weekend,Clear,28.000000000000004,27.3391,50.7826,22.9083,502,2627,3129
2012-02-21,Spring,2012,Feb,No Holiday,Tue,Weekday,Clear,28.782600000000002,29.511300000000002,59.434799999999996,20.5717,163,3614,3777
2012-02-22,Spring,2012,Feb,No Holiday,Wed,Weekday,Clear,39.5833,39.2667,56.7917,23.447100000000002,394,4379,4773
2012-02-23,Spring,2012,Feb,No Holiday,Thu,Weekday,Clear,45.4167,44.4446,55.45830000000001,19.0913,516,4546,5062
2012-02-24,Spring,2012,Feb,No Holiday,Fri,Weekday,Mist,40.75,41.0971,73.75,23.7567,246,3241,3487
2012-02-25,Spring,2012,Feb,No Holiday,Sat,Weekend,Clear,29.0833,25.5675,39.5833,42.1642,317,2415,2732
2012-02-26,Spring,2012,Feb,No Holiday,Sun,Weekend,Clear,27.9167,26.8308,41.0,20.5229,515,2874,3389
2012-02-27,Spring,2012,Feb,No Holiday,Mon,Weekday,Clear,36.6667,35.7954,49.0833,26.803300000000004,253,4069,4322
2012-02-28,Spring,2012,Feb,No Holiday,Tue,Weekday,Clear,35.9167,35.3525,39.5833,19.3417,229,4134,4363
2012-02-29,Spring,2012,Feb,No Holiday,Wed,Weekday,Mist,34.434799999999996,34.847,80.4783,17.9117,65,1769,1834
2012-03-01,Spring,2012,Mar,No Holiday,Thu,Weekday,Clear,48.5833,47.537099999999995,61.5417,22.6987,325,4665,4990
2012-03-02,Spring,2012,Mar,No Holiday,Fri,Weekday,Mist,35.3333,35.9842,65.7083,14.490400000000001,246,2948,3194
2012-03-03,Spring,2012,Mar,No Holiday,Sat,Weekend,Mist,41.4167,41.3492,62.125,16.1079,956,3110,4066
2012-03-04,Spring,2012,Mar,No Holiday,Sun,Weekend,Clear,32.5833,30.3021,40.3333,33.457100000000004,710,2713,3423
2012-03-05,Spring,2012,Mar,No Holiday,Mon,Weekday,Clear,24.333299999999998,24.1171,50.625,22.8858,203,3130,3333
2012-03-06,Spring,2012,Mar,No Holiday,Tue,Weekday,Clear,25.833299999999998,25.504199999999997,45.6667,20.0875,221,3735,3956
2012-03-07,Spring,2012,Mar,No Holiday,Wed,Weekday,Clear,40.4167,38.51,51.3333,34.5779,432,4484,4916
2012-03-08,Spring,2012,Mar,No Holiday,Thu,Weekday,Clear,52.75,52.46039999999999,56.75,44.1563,486,4896,5382
2012-03-09,Spring,2012,Mar,No Holiday,Fri,Weekday,Mist,41.0833,39.7083,40.708299999999994,41.48,447,4122,4569
2012-03-10,Spring,2012,Mar,No Holiday,Sat,Weekend,Clear,28.749999999999996,27.776699999999998,35.0417,22.575,968,3150,4118
2012-03-11,Spring,2012,Mar,No Holiday,Sun,Weekend,Clear,36.173899999999996,35.967,47.6957,22.2587,1658,3253,4911
2012-03-12,Spring,2012,Mar,No Holiday,Mon,Weekday,Clear,46.6667,45.9592,48.9167,20.7713,838,4460,5298
2012-03-13,Spring,2012,Mar,No Holiday,Tue,Weekday,Clear,56.49999999999999,54.2929,61.75000000000001,23.695,762,5085,5847
2012-03-14,Spring,2012,Mar,No Holiday,Wed,Weekday,Clear,57.25,54.8617,50.708299999999994,11.5062,997,5315,6312
2012-03-15,Spring,2012,Mar,No Holiday,Thu,Weekday,Clear,55.75,53.2825,57.958299999999994,14.988299999999999,1005,5187,6192
2012-03-16,Spring,2012,Mar,No Holiday,Fri,Weekday,Mist,43.5833,43.6229,84.20830000000001,11.3192,548,3830,4378
2012-03-17,Spring,2012,Mar,No Holiday,Sat,Weekend,Mist,51.416700000000006,50.504599999999996,75.5833,11.0704,3155,4681,7836
2012-03-18,Spring,2012,Mar,No Holiday,Sun,Weekend,Mist,47.25,46.400000000000006,81.0,12.6883,2207,3685,5892
2012-03-19,Spring,2012,Mar,No Holiday,Mon,Weekday,Clear,54.50000000000001,53.2821,72.875,16.2317,982,5171,6153
2012-03-20,Spring,2012,Mar,No Holiday,Tue,Weekday,Clear,56.0833,53.853300000000004,80.7917,12.1271,1051,5042,6093
2012-03-21,Summer,2012,Mar,No Holiday,Wed,Weekday,Mist,53.1667,51.3258,82.125,8.955829999999999,1122,5108,6230
2012-03-22,Summer,2012,Mar,No Holiday,Thu,Weekday,Clear,55.4167,53.1567,83.125,11.7562,1334,5537,6871
2012-03-23,Summer,2012,Mar,No Holiday,Fri,Weekday,Mist,60.16669999999999,57.0067,69.41669999999999,11.63,2469,5893,8362
2012-03-24,Summer,2012,Mar,No Holiday,Sat,Weekend,Mist,50.24999999999999,48.673300000000005,88.5417,19.2783,1033,2339,3372
2012-03-25,Summer,2012,Mar,No Holiday,Sun,Weekend,Mist,43.75,43.748799999999996,88.0833,22.0775,1532,3464,4996
2012-03-26,Summer,2012,Mar,No Holiday,Mon,Weekday,Clear,44.5833,43.875,47.7917,38.682100000000005,795,4763,5558
2012-03-27,Summer,2012,Mar,No Holiday,Tue,Weekday,Clear,32.3333,31.5654,28.999999999999996,18.7192,531,4571,5102
2012-03-28,Summer,2012,Mar,No Holiday,Wed,Weekday,Clear,48.4167,47.095,48.125,29.1671,674,5024,5698
2012-03-29,Summer,2012,Mar,No Holiday,Thu,Weekday,Clear,49.416700000000006,48.2304,43.9167,31.965,834,5299,6133
2012-03-30,Summer,2012,Mar,No Holiday,Fri,Weekday,Mist,37.0,37.5621,58.0833,13.8067,796,4663,5459
2012-03-31,Summer,2012,Mar,No Holiday,Sat,Weekend,Mist,42.4167,42.1708,73.83330000000001,25.0617,2301,3934,6235
2012-04-01,Summer,2012,Apr,No Holiday,Sun,Weekend,Mist,42.5833,41.7287,67.625,17.2267,2347,3694,6041
2012-04-02,Summer,2012,Apr,No Holiday,Mon,Weekday,Clear,43.3913,42.7513,50.4348,31.2139,1208,4728,5936
2012-04-03,Summer,2012,Apr,No Holiday,Tue,Weekday,Clear,46.6667,46.1483,39.6667,10.0133,1348,5424,6772
2012-04-04,Summer,2012,Apr,No Holiday,Wed,Weekday,Clear,54.1667,53.345,46.958299999999994,18.0975,1058,5378,6436
2012-04-05,Summer,2012,Apr,No Holiday,Thu,Weekday,Clear,43.5,43.1163,37.416700000000006,21.9529,1192,5265,6457
2012-04-06,Summer,2012,Apr,No Holiday,Fri,Weekday,Clear,40.3333,39.076699999999995,37.7083,30.0388,1807,4653,6460
2012-04-07,Summer,2012,Apr,No Holiday,Sat,Weekend,Clear,43.75,42.612899999999996,25.4167,27.487099999999998,3252,3605,6857
2012-04-08,Summer,2012,Apr,No Holiday,Sun,Weekend,Clear,50.0,49.2425,27.5833,23.2596,2230,2939,5169
2012-04-09,Summer,2012,Apr,No Holiday,Mon,Weekday,Clear,48.9167,47.6638,31.75,35.8196,905,4680,5585
2012-04-10,Summer,2012,Apr,No Holiday,Tue,Weekday,Clear,44.6667,43.6233,43.5,24.9375,819,5099,5918
2012-04-11,Summer,2012,Apr,No Holiday,Wed,Weekday,Clear,34.8696,33.7274,46.9565,29.527399999999997,482,4380,4862
2012-04-12,Summer,2012,Apr,No Holiday,Thu,Weekday,Clear,39.75,38.7604,46.625,29.0429,663,4746,5409
2012-04-13,Summer,2012,Apr,No Holiday,Fri,Weekday,Clear,44.25,43.180800000000005,40.8333,15.5471,1252,5146,6398
2012-04-14,Summer,2012,Apr,No Holiday,Sat,Weekend,Clear,49.5,48.7996,50.29169999999999,19.0917,2795,4665,7460
2012-04-15,Summer,2012,Apr,No Holiday,Sun,Weekend,Clear,60.6667,57.3875,50.79169999999999,22.5129,2846,4286,7132
2012-04-16,Summer,2012,Apr,Holiday,Mon,Weekend,Clear,66.41669999999999,61.49250000000001,56.166700000000006,28.4829,1198,5172,6370
2012-04-17,Summer,2012,Apr,No Holiday,Tue,Weekday,Clear,60.8333,59.8487,39.0417,27.3629,989,5702,6691
2012-04-18,Summer,2012,Apr,No Holiday,Wed,Weekday,Mist,46.3333,45.7038,56.9167,16.7912,347,4020,4367
2012-04-19,Summer,2012,Apr,No Holiday,Thu,Weekday,Clear,49.8333,49.3046,61.25000000000001,6.5929199999999994,846,5719,6565
2012-04-20,Summer,2012,Apr,No Holiday,Fri,Weekday,Clear,52.6667,51.5775,69.4583,14.9871,1340,5950,7290
2012-04-21,Summer,2012,Apr,No Holiday,Sat,Weekend,Clear,56.99999999999999,54.2921,68.2917,28.3587,2541,4083,6624
2012-04-22,Summer,2012,Apr,No Holiday,Sun,Weekend,Light Rain,39.6667,38.9504,83.54169999999999,34.4546,120,907,1027
2012-04-23,Summer,2012,Apr,No Holiday,Mon,Weekday,Mist,32.1667,30.112499999999997,76.66669999999999,30.3496,195,3019,3214
2012-04-24,Summer,2012,Apr,No Holiday,Tue,Weekday,Clear,41.3333,40.5283,45.4167,24.938299999999998,518,5115,5633
2012-04-25,Summer,2012,Apr,No Holiday,Wed,Weekday,Clear,47.6667,47.0317,42.7917,11.879199999999999,655,5541,6196
2012-04-26,Summer,2012,Apr,No Holiday,Thu,Weekday,Mist,49.8333,48.3583,75.66669999999999,17.6625,475,4551,5026
2012-04-27,Summer,2012,Apr,No Holiday,Fri,Weekday,Clear,45.75,45.2637,40.0833,34.7633,1014,5219,6233
2012-04-28,Summer,2012,Apr,No Holiday,Sat,Weekend,Mist,37.6667,37.7504,48.9583,12.9975,1120,3100,4220
2012-04-29,Summer,2012,Apr,No Holiday,Sun,Weekend,Clear,45.8333,45.0121,58.7083,11.6908,2229,4075,6304
2012-04-30,Summer,2012,Apr,No Holiday,Mon,Weekday,Mist,46.4167,45.7696,56.99999999999999,17.163800000000002,665,4907,5572
2012-05-01,Summer,2012,May,No Holiday,Tue,Weekday,Mist,61.3333,57.7021,65.95830000000001,15.6096,653,5087,5740
2012-05-02,Summer,2012,May,No Holiday,Wed,Weekday,Clear,56.4167,53.78960000000001,79.7083,13.805799999999998,667,5502,6169
2012-05-03,Summer,2012,May,No Holiday,Thu,Weekday,Mist,56.00000000000001,53.724199999999996,76.83330000000001,13.3696,764,5657,6421
2012-05-04,Summer,2012,May,No Holiday,Fri,Weekday,Clear,62.74999999999999,59.0917,73.54169999999999,16.2938,1069,5227,6296
2012-05-05,Summer,2012,May,No Holiday,Sat,Weekend,Mist,62.1667,58.4608,75.66669999999999,15.299199999999999,2496,4387,6883
2012-05-06,Summer,2012,May,No Holiday,Sun,Weekend,Mist,56.25,54.673700000000004,74.0,14.987900000000002,2135,4224,6359
2012-05-07,Summer,2012,May,No Holiday,Mon,Weekday,Mist,53.75,52.7142,66.41669999999999,23.072100000000002,1008,5265,6273
2012-05-08,Summer,2012,May,No Holiday,Tue,Weekday,Mist,58.166700000000006,55.7471,68.58330000000001,29.602899999999998,738,4990,5728
2012-05-09,Summer,2012,May,No Holiday,Wed,Weekday,Mist,57.49999999999999,55.3025,74.4167,21.641199999999998,620,4097,4717
2012-05-10,Summer,2012,May,No Holiday,Thu,Weekday,Clear,50.583299999999994,49.1783,55.2083,31.406299999999998,1026,5546,6572
2012-05-11,Summer,2012,May,No Holiday,Fri,Weekday,Clear,53.333299999999994,52.0833,36.0417,23.6937,1319,5711,7030
2012-05-12,Summer,2012,May,No Holiday,Sat,Weekend,Clear,56.4167,54.4817,48.0417,12.3133,2622,4807,7429
2012-05-13,Summer,2012,May,No Holiday,Sun,Weekend,Clear,61.25000000000001,58.5238,57.62500000000001,22.5117,2172,3946,6118
2012-05-14,Summer,2012,May,No Holiday,Mon,Weekday,Mist,57.3333,54.99000000000001,78.95830000000001,21.269199999999998,342,2501,2843
2012-05-15,Summer,2012,May,No Holiday,Tue,Weekday,Mist,61.1667,57.6404,79.45830000000001,14.7392,625,4490,5115
2012-05-16,Summer,2012,May,No Holiday,Wed,Weekday,Clear,63.6667,59.597500000000004,69.7917,12.251199999999999,991,6433,7424
2012-05-17,Summer,2012,May,No Holiday,Thu,Weekday,Clear,59.3333,57.261300000000006,52.0,22.9475,1242,6142,7384
2012-05-18,Summer,2012,May,No Holiday,Fri,Weekday,Clear,56.4167,55.1121,52.33330000000001,13.6817,1521,6118,7639
2012-05-19,Summer,2012,May,No Holiday,Sat,Weekend,Clear,60.0,56.690799999999996,45.625,8.397499999999999,3410,4884,8294
2012-05-20,Summer,2012,May,No Holiday,Sun,Weekend,Clear,62.083299999999994,58.3967,53.041700000000006,25.436700000000002,2704,4425,7129
2012-05-21,Summer,2012,May,No Holiday,Mon,Weekday,Mist,59.8333,56.566700000000004,81.125,23.3204,630,3729,4359
2012-05-22,Summer,2012,May,No Holiday,Tue,Weekday,Mist,61.5,58.0825,76.5833,11.816699999999999,819,5254,6073
2012-05-23,Summer,2012,May,No Holiday,Wed,Weekday,Mist,62.1667,58.461200000000005,77.45830000000001,10.2,766,4494,5260
2012-05-24,Summer,2012,May,No Holiday,Thu,Weekday,Clear,65.5,60.67,71.6667,17.2896,1059,5711,6770
2012-05-25,Summer,2012,May,No Holiday,Fri,Weekday,Clear,68.0,62.7529,74.70830000000001,14.055000000000001,1417,5317,6734
2012-05-26,Summer,2012,May,No Holiday,Sat,Weekend,Clear,69.25,64.26960000000001,73.25,19.8992,2855,3681,6536
2012-05-27,Summer,2012,May,No Holiday,Sun,Weekend,Clear,69.0,64.1425,69.7083,21.5171,3283,3308,6591
2012-05-28,Summer,2012,May,Holiday,Mon,Weekend,Clear,71.25,67.93,67.625,19.6521,2557,3486,6043
2012-05-29,Summer,2012,May,No Holiday,Tue,Weekday,Clear,72.25,67.2992,68.45830000000001,29.54,880,4863,5743
2012-05-30,Summer,2012,May,No Holiday,Wed,Weekday,Mist,65.6667,61.1129,67.0,13.4329,745,6110,6855
2012-05-31,Summer,2012,May,No Holiday,Thu,Weekday,Clear,68.0,63.13290000000001,49.2917,19.527900000000002,1100,6238,7338
2012-06-01,Summer,2012,Jun,No Holiday,Fri,Weekday,Mist,65.4167,60.7962,75.5417,23.7563,533,3594,4127
2012-06-02,Summer,2012,Jun,No Holiday,Sat,Weekend,Clear,58.3333,56.6288,54.9167,18.656200000000002,2795,5325,8120
2012-06-03,Summer,2012,Jun,No Holiday,Sun,Weekend,Clear,60.25,57.5133,49.3333,18.4087,2494,5147,7641
2012-06-04,Summer,2012,Jun,No Holiday,Mon,Weekday,Clear,59.75,57.8283,48.7083,28.4833,1071,5927,6998
2012-06-05,Summer,2012,Jun,No Holiday,Tue,Weekday,Mist,54.0833,52.589200000000005,61.3333,20.9575,968,6033,7001
2012-06-06,Summer,2012,Jun,No Holiday,Wed,Weekday,Clear,55.4167,54.2292,61.12499999999999,7.7125,1027,6028,7055
2012-06-07,Summer,2012,Jun,No Holiday,Thu,Weekday,Clear,60.25,56.9442,56.7083,15.735,1038,6456,7494
2012-06-08,Summer,2012,Jun,No Holiday,Fri,Weekday,Clear,64.9167,59.7862,46.791700000000006,17.5383,1488,6248,7736
2012-06-09,Summer,2012,Jun,No Holiday,Sat,Weekend,Clear,71.08330000000001,64.83670000000001,43.7083,14.4287,2708,4790,7498
2012-06-10,Summer,2012,Jun,No Holiday,Sun,Weekend,Clear,72.66669999999999,66.35170000000001,53.833299999999994,13.372100000000001,2224,4374,6598
2012-06-11,Summer,2012,Jun,No Holiday,Mon,Weekday,Mist,72.0833,65.9721,58.791700000000006,20.7713,1017,5647,6664
2012-06-12,Summer,2012,Jun,No Holiday,Tue,Weekday,Mist,65.33330000000001,59.7875,83.3333,21.4546,477,4495,4972
2012-06-13,Summer,2012,Jun,No Holiday,Wed,Weekday,Clear,65.5833,61.1117,58.2083,34.3279,1173,6248,7421
2012-06-14,Summer,2012,Jun,No Holiday,Thu,Weekday,Clear,64.83330000000001,62.438300000000005,56.958299999999994,25.3733,1180,6183,7363
2012-06-15,Summer,2012,Jun,No Holiday,Fri,Weekday,Clear,63.916700000000006,59.9754,58.958299999999994,17.6617,1563,6102,7665
2012-06-16,Summer,2012,Jun,No Holiday,Sat,Weekend,Clear,63.1667,59.470800000000004,50.416700000000006,16.666700000000002,2963,4739,7702
2012-06-17,Summer,2012,Jun,No Holiday,Sun,Weekend,Clear,59.25,57.1975,59.875,14.490400000000001,2634,4344,6978
2012-06-18,Summer,2012,Jun,No Holiday,Mon,Weekday,Mist,56.833299999999994,54.4842,77.79169999999999,17.474600000000002,653,4446,5099
2012-06-19,Summer,2012,Jun,No Holiday,Tue,Weekday,Clear,68.8333,65.4692,69.0,14.8017,968,5857,6825
2012-06-20,Summer,2012,Jun,No Holiday,Wed,Weekday,Clear,78.25,72.0975,59.2083,11.3812,872,5339,6211
2012-06-21,Fall,2012,Jun,No Holiday,Thu,Weekday,Clear,80.58330000000001,75.2542,56.7917,11.8787,778,5127,5905
2012-06-22,Fall,2012,Jun,No Holiday,Fri,Weekday,Clear,77.75,72.4121,57.375,18.284200000000002,964,4859,5823
2012-06-23,Fall,2012,Jun,No Holiday,Sat,Weekend,Clear,73.16669999999999,65.2792,53.4583,17.972099999999998,2657,4801,7458
2012-06-24,Fall,2012,Jun,No Holiday,Sun,Weekend,Clear,74.33330000000001,67.4254,47.9167,14.552499999999998,2551,4340,6891
2012-06-25,Fall,2012,Jun,No Holiday,Mon,Weekday,Clear,71.58330000000001,65.4042,50.416700000000006,30.0383,1139,5640,6779
2012-06-26,Fall,2012,Jun,No Holiday,Tue,Weekday,Clear,63.083299999999994,59.4704,37.3333,34.7642,1077,6365,7442
2012-06-27,Fall,2012,Jun,No Holiday,Wed,Weekday,Clear,69.75,64.0792,36.0,27.1775,1077,6258,7335
2012-06-28,Fall,2012,Jun,No Holiday,Thu,Weekday,Clear,74.9167,67.5512,42.25,17.165,921,5958,6879
2012-06-29,Fall,2012,Jun,No Holiday,Fri,Weekday,Clear,83.4167,78.6613,48.875,16.541700000000002,829,4634,5463
2012-06-30,Fall,2012,Jun,No Holiday,Sat,Weekend,Clear,76.5,68.7508,60.12499999999999,16.1071,1455,4232,5687
2012-07-01,Fall,2012,Jul,No Holiday,Sun,Weekend,Clear,81.58330000000001,75.0629,51.87500000000001,16.8529,1421,4110,5531
2012-07-02,Fall,2012,Jul,No Holiday,Mon,Weekday,Clear,78.1667,70.2038,44.7083,19.526699999999998,904,5323,6227
2012-07-03,Fall,2012,Jul,No Holiday,Tue,Weekday,Clear,78.0833,70.265,49.2083,12.6237,1052,5608,6660
2012-07-04,Fall,2012,Jul,Holiday,Wed,Weekend,Clear,78.91669999999999,73.2337,53.87499999999999,13.495,2562,4841,7403
2012-07-05,Fall,2012,Jul,No Holiday,Thu,Weekday,Clear,82.75,76.1367,45.7917,19.402900000000002,1405,4836,6241
2012-07-06,Fall,2012,Jul,No Holiday,Fri,Weekday,Clear,82.8333,75.2533,45.0833,14.6142,1366,4841,6207
2012-07-07,Fall,2012,Jul,No Holiday,Sat,Weekend,Clear,86.16669999999999,80.4913,49.2083,16.3554,1448,3392,4840
2012-07-08,Fall,2012,Jul,No Holiday,Sun,Weekend,Clear,82.25,79.0396,57.375,12.562899999999999,1203,3469,4672
2012-07-09,Fall,2012,Jul,No Holiday,Mon,Weekday,Mist,71.08330000000001,65.4054,68.3333,18.0975,998,5571,6569
2012-07-10,Fall,2012,Jul,No Holiday,Tue,Weekday,Mist,72.0833,66.4796,66.75,15.1737,954,5336,6290
2012-07-11,Fall,2012,Jul,No Holiday,Wed,Weekday,Clear,71.6667,65.0271,63.3333,15.173300000000001,975,6289,7264
2012-07-12,Fall,2012,Jul,No Holiday,Thu,Weekday,Clear,71.58330000000001,65.4683,52.9583,14.677499999999998,1032,6414,7446
2012-07-13,Fall,2012,Jul,No Holiday,Fri,Weekday,Mist,73.16669999999999,66.7933,48.5833,8.085,1511,5988,7499
2012-07-14,Fall,2012,Jul,No Holiday,Sat,Weekend,Mist,70.3333,66.6042,69.91669999999999,14.3679,2355,4614,6969
2012-07-15,Fall,2012,Jul,No Holiday,Sun,Weekend,Clear,74.5833,70.51960000000001,71.7917,16.666700000000002,1920,4111,6031
2012-07-16,Fall,2012,Jul,No Holiday,Mon,Weekday,Clear,76.33330000000001,72.41250000000001,64.5,16.4187,1088,5742,6830
2012-07-17,Fall,2012,Jul,No Holiday,Tue,Weekday,Clear,81.8333,75.5683,50.583299999999994,11.4429,921,5865,6786
2012-07-18,Fall,2012,Jul,No Holiday,Wed,Weekday,Clear,79.3333,74.5583,57.7083,13.744200000000001,799,4914,5713
2012-07-19,Fall,2012,Jul,No Holiday,Thu,Weekday,Clear,77.0,71.4642,60.0417,16.5429,888,5703,6591
2012-07-20,Fall,2012,Jul,No Holiday,Fri,Weekday,Mist,66.5833,61.3025,84.4167,20.896700000000003,747,5123,5870
2012-07-21,Fall,2012,Jul,No Holiday,Sat,Weekend,Light Rain,59.583299999999994,54.99119999999999,86.5417,21.33,1264,3195,4459
2012-07-22,Fall,2012,Jul,No Holiday,Sun,Weekend,Mist,66.75,62.31250000000001,76.25,9.39208,2544,4866,7410
2012-07-23,Fall,2012,Jul,No Holiday,Mon,Weekday,Clear,74.16669999999999,69.0017,69.41669999999999,13.8683,1135,5831,6966
2012-07-24,Fall,2012,Jul,No Holiday,Tue,Weekday,Clear,75.0833,70.645,65.5,21.1454,1140,6452,7592
2012-07-25,Fall,2012,Jul,No Holiday,Wed,Weekday,Clear,72.4167,65.4054,45.0,16.48,1383,6790,8173
2012-07-26,Fall,2012,Jul,No Holiday,Thu,Weekday,Clear,77.6667,73.9263,59.66669999999999,28.481299999999997,1036,5825,6861
2012-07-27,Fall,2012,Jul,No Holiday,Fri,Weekday,Clear,78.1667,73.4217,59.458299999999994,15.299199999999999,1259,5645,6904
2012-07-28,Fall,2012,Jul,No Holiday,Sat,Weekend,Clear,75.5833,69.7604,61.3333,15.735,2234,4451,6685
2012-07-29,Fall,2012,Jul,No Holiday,Sun,Weekend,Clear,72.16669999999999,66.7933,62.375,17.0396,2153,4444,6597
2012-07-30,Fall,2012,Jul,No Holiday,Mon,Weekday,Clear,73.0833,68.4987,66.875,15.3617,1040,6065,7105
2012-07-31,Fall,2012,Jul,No Holiday,Tue,Weekday,Clear,71.3333,66.28960000000001,70.41669999999999,16.5425,968,6248,7216
2012-08-01,Fall,2012,Aug,No Holiday,Wed,Weekday,Clear,71.75,66.7308,67.75,14.1179,1074,6506,7580
2012-08-02,Fall,2012,Aug,No Holiday,Thu,Weekday,Clear,75.25,70.70880000000001,65.95830000000001,12.9354,983,6278,7261
2012-08-03,Fall,2012,Aug,No Holiday,Fri,Weekday,Mist,76.5833,72.28670000000001,64.25,21.5792,1328,5847,7175
2012-08-04,Fall,2012,Aug,No Holiday,Sat,Weekend,Clear,79.3333,75.1267,61.3333,25.745800000000003,2345,4479,6824
2012-08-05,Fall,2012,Aug,No Holiday,Sun,Weekend,Clear,76.9167,73.1079,65.25,29.042099999999998,1707,3757,5464
2012-08-06,Fall,2012,Aug,No Holiday,Mon,Weekday,Mist,75.25,71.0246,65.4167,12.9354,1233,5780,7013
2012-08-07,Fall,2012,Aug,No Holiday,Tue,Weekday,Mist,73.5833,69.7621,70.375,11.6908,1278,5995,7273
2012-08-08,Fall,2012,Aug,No Holiday,Wed,Weekday,Mist,75.0,70.77170000000001,67.29169999999999,11.07,1263,6271,7534
2012-08-09,Fall,2012,Aug,No Holiday,Thu,Weekday,Clear,75.5833,69.9508,62.0417,15.61,1196,6090,7286
2012-08-10,Fall,2012,Aug,No Holiday,Fri,Weekday,Mist,71.58330000000001,66.7942,71.58330000000001,23.8813,1065,4721,5786
2012-08-11,Fall,2012,Aug,No Holiday,Sat,Weekend,Mist,69.25,63.8267,73.2917,20.6479,2247,4052,6299
2012-08-12,Fall,2012,Aug,No Holiday,Sun,Weekend,Clear,70.08330000000001,64.4579,53.041700000000006,12.251199999999999,2182,4362,6544
2012-08-13,Fall,2012,Aug,No Holiday,Mon,Weekday,Clear,72.0833,66.22540000000001,54.541700000000006,13.6212,1207,5676,6883
2012-08-14,Fall,2012,Aug,No Holiday,Tue,Weekday,Clear,72.66669999999999,67.67790000000001,68.6667,16.9158,1128,5656,6784
2012-08-15,Fall,2012,Aug,No Holiday,Wed,Weekday,Clear,70.6667,65.4037,61.9583,16.9771,1198,6149,7347
2012-08-16,Fall,2012,Aug,No Holiday,Thu,Weekday,Clear,71.9167,65.4688,51.916700000000006,14.1796,1338,6267,7605
2012-08-17,Fall,2012,Aug,No Holiday,Fri,Weekday,Clear,72.3333,24.240000000000002,57.0833,23.1354,1483,5665,7148
2012-08-18,Fall,2012,Aug,No Holiday,Sat,Weekend,Clear,67.8333,61.807100000000005,60.3333,17.7867,2827,5038,7865
2012-08-19,Fall,2012,Aug,No Holiday,Sun,Weekend,Mist,63.5833,60.3554,71.1667,8.645,1208,3341,4549
2012-08-20,Fall,2012,Aug,No Holiday,Mon,Weekday,Mist,63.5833,59.596700000000006,73.4167,12.997900000000001,1026,5504,6530
2012-08-21,Fall,2012,Aug,No Holiday,Tue,Weekday,Clear,64.9167,60.102500000000006,67.375,7.27708,1081,5925,7006
2012-08-22,Fall,2012,Aug,No Holiday,Wed,Weekday,Clear,66.75,62.1854,67.7083,7.02833,1094,6281,7375
2012-08-23,Fall,2012,Aug,No Holiday,Thu,Weekday,Clear,69.58330000000001,63.7008,63.5833,8.459579999999999,1363,6402,7765
2012-08-24,Fall,2012,Aug,No Holiday,Fri,Weekday,Mist,70.25,64.71000000000001,61.5,7.21458,1325,6257,7582
2012-08-25,Fall,2012,Aug,No Holiday,Sat,Weekend,Mist,66.1667,61.869600000000005,71.2917,24.4408,1829,4224,6053
2012-08-26,Fall,2012,Aug,No Holiday,Sun,Weekend,Mist,65.33330000000001,59.599599999999995,84.5833,22.8858,1483,3772,5255
2012-08-27,Fall,2012,Aug,No Holiday,Mon,Weekday,Clear,70.3333,65.4688,73.04169999999999,12.873299999999999,989,5928,6917
2012-08-28,Fall,2012,Aug,No Holiday,Tue,Weekday,Clear,72.8333,66.605,62.0,19.0925,935,6105,7040
2012-08-29,Fall,2012,Aug,No Holiday,Wed,Weekday,Clear,68.5,63.573299999999996,55.2083,11.2562,1177,6520,7697
2012-08-30,Fall,2012,Aug,No Holiday,Thu,Weekday,Clear,70.6667,65.2779,59.0417,7.71167,1172,6541,7713
2012-08-31,Fall,2012,Aug,No Holiday,Fri,Weekday,Clear,76.4167,68.94,58.75,16.853299999999997,1433,5917,7350
2012-09-01,Fall,2012,Sep,No Holiday,Sat,Weekend,Mist,75.33330000000001,70.2654,63.8333,11.3187,2352,3788,6140
2012-09-02,Fall,2012,Sep,No Holiday,Sun,Weekend,Mist,69.6667,64.9,81.5,6.40708,2613,3197,5810
2012-09-03,Fall,2012,Sep,Holiday,Mon,Weekend,Clear,70.75,66.16290000000001,79.0833,15.1121,1965,4069,6034
2012-09-04,Fall,2012,Sep,No Holiday,Tue,Weekday,Clear,72.5833,68.6888,75.5,23.6321,867,5997,6864
2012-09-05,Fall,2012,Sep,No Holiday,Wed,Weekday,Clear,73.66669999999999,70.8983,74.125,18.7808,832,6280,7112
2012-09-06,Fall,2012,Sep,No Holiday,Thu,Weekday,Mist,69.6667,65.53290000000001,81.0417,14.242099999999999,611,5592,6203
2012-09-07,Fall,2012,Sep,No Holiday,Fri,Weekday,Clear,70.3333,65.7204,73.625,17.1646,1045,6459,7504
2012-09-08,Fall,2012,Sep,No Holiday,Sat,Weekend,Mist,65.91669999999999,61.112100000000005,79.91669999999999,28.110400000000002,1557,4419,5976
2012-09-09,Fall,2012,Sep,No Holiday,Sun,Weekend,Clear,61.0,57.892500000000005,54.75,22.4496,2570,5657,8227
